Designator,Mid X,Mid Y,Rotation,Layer
A1,142.875,-76.115,0.0,top
S1,142.875,-123.825,0.0,top
SW1,105.370401,-83.635088,0.0,top
SW2,105.370401,-102.685088,0.0,top
SW3,105.370401,-121.735088,0.0,top
SW4,180.379839,-121.735104,0.0,top
SW5,180.379839,-102.685,0.0,top
SW6,180.379839,-83.635072,0.0,top
SW7,114.05,-61.9125,0.0,top
SW8,171.2,-61.9125,0.0,top
